Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
1,1,1,57,0.0015995999999999999,0.015,0.00011389523160787451,0.09,0,0,0,0.08333333333333333,136.7864846,136.7864846,177.82243,-5.012775510722907,-0.34715162928357596,0,0,0,0,0,0.9998861047683921,0.9998861047683921,0.9998861047683921,0.005772588454809701,136.7864846,0.01557932834434396,0,0,0,0,0,136.77090527165566,0.004811038333333333,6.83932423,0,0,129.9422593883716,0,0
2,1,2,57,0.0015995999999999999,0.015,0.00011378063340217182,0.09,0,0,0,0.08333333333333333,0,136.77090527165566,177.80217687315007,-5.012775510722907,-0.34715162928357596,0.00039261742686669265,0,0,0,0,0.9993798090516193,0.9993798090516193,0.9993798090516193,0.005769665485088025,136.77090527165566,0.015560507430633438,0.04886145248964006,0,0,0.004832451345129236,0,136.70165086039026,0.004810490379008083,0,0,0,-0.005154476088236745,0,0
3,1,3,57,0.0015995999999999999,0.015,0.00011366615057406548,0.09,0,0,0,0.08333333333333333,0,136.70165086039026,177.71214613849492,-5.012775510722907,-0.3471516292835757,0.00039261742686669265,0,0,0,0,0.9988738840663046,0.9988738840663046,0.9988738840663046,0.005766744655690256,136.70165086039026,0.015536980773500979,0.04883671468948783,0,0,0.0048300047495097856,0,136.63244716017775,0.004808054570906687,0,0,0,-0.005151601748071003,0,0
4,1,4,57,0.0015995999999999999,0.015,0.00011355178300731517,0.09,0,0,0,0.08333333333333333,0,136.63244716017775,177.62218132820854,-5.012775510722907,-0.3471516292835757,0.00039261742686669265,0,0,0,0,0.9983683293938469,0.9983683293938469,0.9983683293938469,0.005763825964199708,136.63244716017775,0.015513491472888271,0.048811995000592495,0,0,0.0048275599451135425,0,136.56329411375916,0.004805620546408547,0,0,0,-0.00514872989624066,0,0
5,1,5,57,0.0015995999999999999,0.015,0.00011343753058568051,0.09,0,0,0,0.08333333333333333,0,136.56329411375916,177.53228236785426,-5.012775510722907,-0.34715162928357596,0.00039261742686669265,0,0,0,0,0.9978631446162743,0.9978631446162743,0.9978631446162743,0.005760909408203327,136.56329411375916,0.015490039465121981,0.048787293402532406,0,0,0.004825116929920787,0,136.49419166396157,0.0048031883034997565,0,0,0,-0.005145860529350873,0,0
6,1,6,57,0.0015995999999999999,0.015,0.00011332339319314322,0.09,0,0,0,0.08333333333333333,0,136.49419166396157,177.4424491831073,-5.012775510722907,-0.34715162928357596,0.00039261742686669265,0,0,0,0,0.9973583293162442,0.9973583293162442,0.9973583293162442,0.005757994985291689,136.49419166396157,0.015466624686645123,0.048762609874863125,0,0,0.004822675701909539,0,136.42513975369815,0.004800757840169439,0,0,0,-0.005142993644012686,0,0
7,1,7,57,0.0015995999999999999,0.015,0.00011320937071368498,0.09,0,0,0,0.08333333333333333,0,136.42513975369815,177.35268169975475,-5.012775510722907,-0.34715162928357596,0.00039261742686669265,0,0,0,0,0.996853883077041,0.996853883077041,0.996853883077041,0.005755082693058995,136.42513975369815,0.015443247074017136,0.04873794439721379,0,0,0.0048202362590650995,0,136.35613832596786,0.0047983291544097416,0,0,0,-0.005140129236843517,0,0
8,1,8,57,0.0015995999999999999,0.015,0.00011309546303150952,0.09,0,0,0,0.08333333333333333,0,136.35613832596786,177.2629798436953,-5.012775510722907,-0.34715162928357596,0.00039261742686669265,0,0,0,0,0.9963498054825757,0.9963498054825757,0.9963498054825757,0.005752172529103057,136.35613832596786,0.015419906563926956,0.04871329694923349,0,0,0.00481779859937474,0,136.28718732385533,0.0047959022442158284,0,0,0,-0.005137267304466943,0,0
9,1,9,57,0.0015995999999999999,0.015,0.00011298167003093162,0.09,0,0,0,0.08333333333333333,0,136.28718732385533,177.1733435409389,-5.012775510722907,-0.34715162928357596,0.00039261742686669265,0,0,0,0,0.9958460961173847,0.9958460961173847,0.9958460961173847,0.005749264491025306,136.28718732385533,0.015396603093170855,0.048688667510569786,0,0,0.004815362720825583,0,136.21828669053076,0.004793477107585881,0,0,0,-0.005134407843512454,0,0
10,1,10,57,0.0015995999999999999,0.015,0.00011286799159626604,0.09,0,0,0,0.08333333333333333,0,136.21828669053076,177.0837727176069,-5.012775510722907,-0.3471516292835757,0.00039261742686669265,0,0,0,0,0.9953427545666287,0.9953427545666287,0.9953427545666287,0.00574635857643077,136.21828669053076,0.015373336598664198,0.04866405606095433,0,0,0.004812928621413065,0,136.14943636924974,0.004791053742521089,0,0,0,-0.005131550850615949,0,0
11,1,11,57,0.0015995999999999999,0.015,0.00011275442761193855,0.09,0,0,0,0.08333333333333333,0,136.14943636924974,176.9942672999315,-5.012775510722907,-0.34715162928357596,0.00039261742686669265,0,0,0,0,0.9948397804160914,0.9948397804160914,0.9948397804160914,0.005743454782928078,136.14943636924974,0.015350107017425908,0.04863946258010649,0,0,0.0048104962991314115,0,136.0806363033531,0.004788632147025642,0,0,0,-0.005128696322419133,0,0
12,1,12,57,0.0015995999999999999,0.015,0.00011264097796281902,0.09,0,0,0,0.08333333333333333,0,136.0806363033531,176.90482721425576,-5.012775510722907,-0.3471516292835757,0.00039261742686669265,0.005,0,0,0,0.9943371732521786,0.9943371732521786,0.9943371732521786,0.005740553108129447,136.0806363033531,0.015320973678472826,0.04859604424683783,0,0.8841039089179946,0.004806202178258686,0,135.12780917433153,0.004786212319106731,0,0,0,-0.00004790179225145144,0,0
13,2,1,58,0.0018,0.015,0.00012663507814070218,0.09,0.05,1,0,0.08333333333333333,0,135.12780917433153,190.41664103218983,-4.983738105950523,-0.34715162928357546,0.0004042109149759998,0,0.0378,0.8013366976771322,0,0.9938093842453669,0.9938093842453669,0.9938093842453669,0.005737506052357027,139.40401313627194,0.017651735848707318,0.0515258474714599,0.8013366976771322,0,0.004817342765237639,5.07754065961754,139.33001821018652,0.004783794256774539,0,0,0,-0.009753373506240748,0,0
14,2,2,58,0.0018,0.015,0.00012650765253396923,0.09,0.05,1,0,0.08333333333333333,0,139.33001821018652,190.31556886818524,-4.983738105950523,-0.4734679996309895,0.0003561515094839818,0,0,0.8009113523202797,0,0.9933297578177293,0.9933297578177293,0.9933297578177293,0.005734737051002174,138.52910685786625,0.017523356170594778,0.045114795218471344,0.8009113523202797,0,0.0042179496896438485,0,138.46225075678754,0.004781255043630857,0,0,0,-0.009711675035800265,0,0
15,2,3,58,0.0018,0.015,0.0001263803552375986,0.09,0.05,1,0,0.08333333333333333,0,138.46225075678754,190.22371989003398,-4.983738105950523,-0.4234482800759936,0.0003744568532709769,0,0,0.800524821203893,0,0.992832308323023,0.992832308323023,0.992832308323023,0.005731865152696659,137.66172593558366,0.017396093918200017,0.04713653615989409,0.800524821203893,0,0.004406969755791083,0,137.59278633574976,0.004778947542501812,0,0,0,-0.00971455174687295,0,0
16,2,4,58,0.0018,0.015,0.00012625318612191627,0.09,0.05,1,0,0.08333333333333333,0,137.59278633574976,190.12845777531757,-4.983738105950523,-0.4325866974993169,0.0003710435355650521,0,0,0.8001239264711281,0,0.992338622580564,0.992338622580564,0.992338622580564,0.00572901498345875,136.79266240927865,0.01726888258259291,0.04641201983829962,0.8001239264711281,0,0.004339232035182741,0,136.72464227482257,0.0047765542939138825,0,0,0,-0.009702895198479226,0,0
17,2,5,58,0.0018,0.015,0.00012612614505802533,0.09,0.05,1,0,0.08333333333333333,0,136.72464227482257,190.0339164232156,-4.983738105950523,-0.4418313976228483,0.00036762224144726297,0,0,0.799726064947699,0,0.9918487029983408,0.9918487029983408,0.9918487029983408,0.005726186557190359,135.92491620987488,0.017142075774763916,0.045692379684001624,0.799726064947699,0,0.0042719502055572865,0,135.85780980421055,0.004774179152882292,0,0,0,-0.009691327231694677,0,0
18,2,6,58,0.0018,0.015,0.00012599923191647378,0.09,0.05,1,0,0.08333333333333333,0,135.85780980421055,189.94009629486044,-4.983738105950523,-0.4511842454442403,0.00036419308963986374,0,0,0.7993312385742044,0,0.9913625518939879,0.9913625518939879,0.9913625518939879,0.0057233798872717585,135.05847856563634,0.01701567153714547,0.04497763406266116,0.7993312385742044,0,0.004205125983988551,0,134.99228013405255,0.004771822130991966,0,0,0,-0.009679847821338494,0,0
19,2,7,58,0.0018,0.015,0.00012587244656847574,0.09,0.05,1,0,0.08333333333333333,0,134.99228013405255,189.84699783408158,-4.983738105950523,-0.4606471498526485,0.0003607562035451428,0,0,0.7989394492184267,0,0.9908801714906322,0.9908801714906322,0.9908801714906322,0.005720594986537607,134.1933406848341,0.016889667915643003,0.04426780158454565,0.7989394492184267,0,0.004138761110419522,0,134.12804445422353,0.004769483239393132,0,0,0,-0.00966845694299407,0,0
20,2,8,58,0.0018,0.015,0.0001257457888850233,0.09,0.05,1,0,0.08333333333333333,0,134.12804445422353,189.75462146661027,-4.983738105950523,-0.4702220649275713,0.00035731171137109996,0,0,0.7985506986719849,0,0.9904015639126237,0.9904015639126237,0.9904015639126237,0.005717831867252299,133.32949375555154,0.016764062959493172,0.04356290110367194,0.7985506986719849,0,0.004072857347582231,0,133.2650939341408,0.004767162488781339,0,0,0,-0.009657154572949713,0,0
21,2,9,58,0.0018,0.015,0.00012561925873755264,0.09,0.05,1,0,0.08333333333333333,0,133.2650939341408,189.66296759926178,-4.983738105950523,-0.47991099128408543,0.0003538597462617865,0,0,0.7981649886468934,0,0.9899267311811423,0.9899267311811423,0.9899267311811423,0.005715090541084605,132.4669289454939,0.016638854721344843,0.04286295171701927,0.7981649886468934,0,0.004007416480924163,0,132.40341972257463,0.004764859889376916,0,0,0,-0.009645940688139568,0,0
22,2,10,58,0.0018,0.015,0.0001254928559973889,0.09,0.05,1,0,0.08333333333333333,0,132.40341972257463,189.57203661909426,-4.983738105950523,-0.48971597746642587,0.00035040044642897783,0,0,0.7977823207720217,0,0.9894556752096838,0.9894556752096838,0.9894556752096838,0.005712371019081606,131.6056374018026,0.016514041257145787,0.04216797276327693,0.7977823207720217,0,0.003942440318491173,0,131.5430129474637,0.0047625754509038375,0,0,0,-0.009634815266079455,0,0
23,2,11,58,0.0018,0.015,0.0001253665805360793,0.09,0.05,1,0,0.08333333333333333,0,131.5430129474637,189.4818288925442,-4.983738105950523,-0.4996391213919437,0.00034693395528828663,0,0,0.7974026965894568,0,0.9889883977994174,0.9889883977994174,0.9889883977994174,0.005709673311641896,130.74561025087425,0.016389620626160655,0.04147798382160497,0.7974026965894568,0,0.003877930690811618,0,130.68386471573567,0.004760309182568005,0,0,0,-0.009623778284802036,0,0
24,2,12,58,0.0018,0.015,0.00012524043222528203,0.09,0.05,1,0,0.08333333333333333,0,130.68386471573567,189.39234476453748,-4.983738105950523,-0.5096825718475848,0.00034346042159838497,0.015,0,0.7970261175507619,0,0.9885249006344132,0.9885249006344132,0.9885249006344132,0.005706997428488024,129.8868385981849,0.016259589504516857,0.04077795363791258,0.7970261175507619,2.822258110571325,0.003812482270138355,0,127.003730462201,0.004758061093034913,0,0,0,0.006501454257824888,0,0
25,3,1,59,0.0020358,0.015,0.00013937037197286894,0.08,0.05,1,0,0.08333333333333333,0,127.003730462201,189.30358455757533,-4.550157176822897,-0.5198485300411304,0.0005250455742521476,0,0.0378,0.7966525850131295,0,0.9878681812632887,0.9878681812632887,0.9878681812632887,0.005703206026005557,130.97770542094557,0.018252401065530305,0.06353580213115052,0.7966525850131295,0,0.005225888486977749,4.770627543757698,130.89069132926193,0.004755831190406686,0,0,0,-0.00973926637764232,0,0
26,3,2,59,0.0020358,0.015,0.00013921836386954212,0.08,0.05,1,0,0.08333333333333333,0,130.89069132926193,189.1778220897584,-4.550157176822897,-0.5676341359971392,0.0005004783906852328,0,0,0.7961233346277333,0,0.9872363140242953,0.9872363140242953,0.9872363140242953,0.0056995581009955075,130.0945679946342,0.018109580193840295,0.06015464374613488,0.7961233346277333,0,0.0049477845505478905,0,130.01135598614368,0.004752671688337964,0,0,0,-0.009711265846761543,0,0
27,3,3,59,0.0020358,0.015,0.0001390665216849385,0.08,0.05,1,0,0.08333333333333333,0,130.01135598614368,189.05681883204664,-4.550157176822897,-0.5153020482057188,0.0005274450756326265,0,0,0.7956141125848629,0,0.9865783819854413,0.9865783819854413,0.9865783819854413,0.005695759697483922,129.2157418735588,0.01796760620714533,0.06296755665733793,0.7956141125848629,0,0.005179149681772383,0,129.12962756101257,0.004749631750829589,0,0,0,-0.009716056410113638,0,0
28,3,4,59,0.0020358,0.015,0.0001389148452375366,0.08,0.05,1,0,0.08333333333333333,0,129.12962756101257,188.9308241370517,-4.550157176822897,-0.525536877485085,0.0005220588403394011,0,0,0.7950838849100926,0,0.985926351184554,0.985926351184554,0.985926351184554,0.005691995363270822,128.33454367610247,0.0178256172404125,0.06189952880292048,0.7950838849100926,0,0.005091303234872248,0,128.24972722682426,0.004746466414569935,0,0,0,-0.009700169596296566,0,0
29,3,5,59,0.0020358,0.015,0.0001387633343462591,0.08,0.05,1,0,0.08333333333333333,0,128.24972722682426,188.80595953549164,-4.550157176822897,-0.535897743646591,0.0005166624573879064,0,0,0.794558413045194,0,0.9852802203100491,0.9852802203100491,0.9852802203100491,0.005688265090784111,127.45516881377907,0.017684169608269892,0.06083994616027099,0.794558413045194,0,0.005004151415779864,0,127.37164054659475,0.0047433294693923515,0,0,0,-0.009684427568497172,0,0
30,3,6,59,0.0020358,0.015,0.0001386119888301396,0.08,0.05,1,0,0.08333333333333333,0,127.37164054659475,188.68222477619668,-4.550157176822897,-0.5463869892370922,0.000511256188535536,0,0,0.7940376959331611,0,0.9846399878721835,0.9846399878721835,0.9846399878721835,0.005684568871423133,126.57760285066159,0.01754326002229901,0.05978882998626526,0.7940376959331611,0,0.004917695972896276,0,126.49535306468013,0.004740220908986759,0,0,0,-0.009668830085193383,0,0
31,3,7,59,0.0020358,0.015,0.00013846080850832276,0.08,0.05,1,0,0.08333333333333333,0,126.49535306468013,188.55961957387936,-4.550157176822897,-0.557007015217404,0.0005058403048182614,0,0,0.7935217323734091,0,0.9840056521950284,0.9840056521950284,0.9840056521950284,0.00568090669551234,125.70183133230672,0.01740288520270289,0.05874620194590244,0.7935217323734091,0,0.004831938688191109,0,125.62085030646992,0.004737140726185945,0,0,0,-0.009653376906970317,0,0
32,3,8,59,0.0020358,0.015,0.00013830979320028636,0.08,0.05,1,0,0.08333333333333333,0,125.62085030646992,188.4381436075975,-4.550157176822897,-0.5677602827944953,0.0005004150867925494,0,0,0.7930105210153062,0,0.9833772114082194,0.9833772114082194,0.9833772114082194,0.005677278552253658,124.82783978545461,0.01726304187828243,0.057712084108740895,0.7930105210153062,0,0.0047468813769094235,0,124.74811777809067,0.00473408891292695,0,0,0,-0.009638067796394208,0,0
33,3,9,59,0.0020358,0.015,0.00013815894272561913,0.08,0.05,1,0,0.08333333333333333,0,124.74811777809067,188.31779651917435,-4.550157176822897,-0.578649315323075,0.0004949808247827203,0,0,0.7925040603515255,0,0.9827546634384764,0.9827546634384764,0.9827546634384764,0.0056736844296775306,123.95561371773915,0.017123726786367265,0.05668649894498975,0.7925040603515255,0,0.004662525887250239,0,123.87714096612054,0.004731065460211382,0,0,0,-0.009622902517881657,0,0
34,3,10,59,0.0020358,0.015,0.00013800825690402085,0.08,0.05,1,0,0.08333333333333333,0,123.87714096612054,188.19857791157452,-4.550157176822897,-0.589676700279666,0.0004895378191326349,0,0,0.7920023487112094,0,0.9821380060008905,0.9821380060008905,0.9821380060008905,0.005670124314592618,123.08513861740933,0.01698493667274095,0.05566946932095362,0.7920023487112094,0,0.004578874099991855,0,123.00790533731563,0.004728070358064609,0,0,0,-0.00960788083756275,0,0
35,3,11,59,0.0020358,0.015,0.0001378577355556354,0.08,0.05,1,0,0.08333333333333333,0,123.00790533731563,188.08048734723548,-4.550157176822897,-0.6008450913124006,0.0004840863804643769,0,0,0.7915053842529494,0,0.9815272365899698,0.9815272365899698,0.9815272365899698,0.005666598192534097,122.21639995306269,0.016846668291647764,0.05466101849436223,0.7915053842529494,0,0.004495927928107715,0,122.14039633834857,0.004725103595493848,0,0,0,-0.009593002523141278,0,0
36,3,12,59,0.0020358,0.015,0.00013770737850071768,0.08,0.05,1,0,0.08333333333333333,0,122.14039633834857,187.96352434635284,-4.550157176822897,-0.6121572103699578,0.0004786268299409313,0.015,0,0.7910131649575683,0,0.9809223524704401,0.9809223524704401,0.9809223524704401,0.005663106047710559,121.349383173391,0.016700628501669385,0.05363454684474861,0.7910131649575683,2.799504167027047,0.004411499524026942,0,118.47513233149351,0.004722165160445081,0,0,0,0.006285583339342461,0,0
